序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
242,603351,威尔药业,26.99,3.77,0.98,15140.0,40576654.0,5.34,27.27,25.88,25.95,26.01,2.07,1.12,24.28,2.19,3655502173.0,3655502173.0,0.0,0.15,9.63,9.89
243,688076,诺泰生物,55.45,3.72,1.99,65142.0,359527132.0,5.97,55.99,52.8,53.46,53.46,0.81,2.96,30.41,4.57,12186803662.0,12186803662.0,-0.04,-0.13,2.78,6.8
244,603618,杭电股份,6.7,3.72,0.24,342940.0,227302034.0,6.19,6.74,6.34,6.4,6.46,1.23,4.96,28.7,1.54,4632216627.0,4632216627.0,0.0,0.15,15.32,23.39
245,688501,青达环保,15.94,3.71,0.57,46153.0,73010482.0,7.74,16.29,15.1,15.36,15.37,0.93,3.75,20.84,2.05,1961751740.0,1961751740.0,0.0,0.0,5.91,13.61
246,603767,中马传动,14.31,3.7,0.51,270890.0,388998420.0,10.36,14.85,13.42,13.59,13.8,1.12,8.78,66.09,3.06,4416516765.0,4416516765.0,0.0,0.07,13.21,21.48
247,688601,力芯微,44.91,3.69,1.6,46401.0,205676759.0,5.59,45.27,42.85,43.0,43.31,0.88,3.47,47.57,4.74,6004139157.0,6004139157.0,0.0,-0.11,-6.75,8.4
248,688127,蓝特光学,28.23,3.67,1.0,69931.0,195856531.0,5.8,28.46,26.88,26.88,27.23,0.75,1.73,52.07,6.25,11382121452.0,11382121452.0,-0.04,-0.07,25.08,4.17
249,688610,埃科光电,38.0,3.66,1.34,4487.0,16837707.0,3.52,38.0,36.71,36.73,36.66,0.58,1.11,163.99,1.78,2584000000.0,1529597584.0,0.08,0.11,1.52,9.51
250,688711,宏微科技,18.17,3.65,0.64,53016.0,94760702.0,5.25,18.24,17.32,17.43,17.53,1.05,2.49,-274.56,3.59,3868105641.0,3868105641.0,0.06,0.11,-10.89,5.15
251,688636,智明达,37.58,3.64,1.32,39581.0,147231389.0,6.12,37.88,35.66,35.86,36.26,1.0,3.52,219.74,3.83,4230062072.0,4227810654.0,0.13,0.16,26.49,33.74
252,603130,云中马,26.9,3.62,0.94,62533.0,168894624.0,6.63,27.48,25.76,25.76,25.96,0.76,12.25,41.28,2.85,3699131980.0,1373606805.0,0.0,0.07,18.45,21.44
